shipment_id,supplier_id,origin_port,destination_port,product_category,transportation_mode,shipment_value_usd,weight_kg,volume_cbm,status,customs_clearance_hours,freight_cost_usd,carbon_footprint_kg,route_optimization_score,weather_delay_hours,temperature_controlled,customs_normalized,weather_normalized,route_risk_score
SHIP_017965,SUP_01541,PORT_069,PORT_009,Food & Beverage,Rail,2175401.7646015245,29632.493657474755,371.83934388810513,Delivered,20.03659260315916,18697.545631172976,4040.8918948178502,87.92039799124143,28.08504506644784,False,0.25761128236226866,0.5851384483854303,0.4213748653738495
SHIP_017966,SUP_01046,PORT_014,PORT_118,Textiles,Sea,1846052.9641690569,5504.487521550606,459.1117327789746,Delivered,60.18278062229325,26211.678765562086,787.303669781337,95.83791056650558,0.642016620171896,False,0.8312011485456448,0.01328324776208328,0.422242198153864
SHIP_017967,SUP_01999,PORT_023,PORT_029,Food & Beverage,Multimodal,4775418.117604661,46734.9750177237,203.2121333359089,In Transit,47.99313694220935,25997.075075035777,459.5876716534347,68.75291875844127,17.34310094449168,False,0.6570412486331059,0.3612988447144435,0.5091700466737747
SHIP_017968,SUP_00895,PORT_199,PORT_117,Automotive,Air,4750211.777593554,10146.139808431348,442.759336151986,Delayed,10.663589646981787,9398.727088643902,4339.385934275876,78.59803019991202,12.93811554044362,False,0.12369422132504675,0.2695081803966848,0.19660120086086577
SHIP_017969,SUP_01333,PORT_108,PORT_128,Automotive,Sea,364630.62396493,48654.28945851328,395.5358289955213,Delivered,3.008295081644701,15025.37430057772,1185.5640894006788,60.9757604030118,45.88406079373406,False,0.01431897047350314,0.9560326348470778,0.4851758026602905
SHIP_017970,SUP_01319,PORT_114,PORT_153,Automotive,Air,1171510.8029848265,24175.728308063382,438.8913043257975,Lost,33.89884679384406,3264.869249540616,225.1988238151256,97.41351370129692,0.4177109047575662,False,0.45566865514309773,0.008609186729047716,0.23213892093607272
SHIP_017971,SUP_01573,PORT_118,PORT_143,Automotive,Air,2292793.8639242654,23894.82570075442,482.8689842317126,Delivered,49.87069534525475,49734.97014716535,2066.7838385084315,64.21279414323801,45.08913261711034,False,0.6838669206655539,0.9394679975726521,0.811667459119103
SHIP_017972,SUP_00031,PORT_144,PORT_137,Textiles,Rail,2847733.6213851627,48135.759428312114,330.7059724049651,Delivered,61.76223220439486,37774.10707426802,3932.20422529912,77.1875825108907,32.8755414287918,False,0.8537676104271315,0.6849623531609751,0.7693649817940533
SHIP_017973,SUP_01086,PORT_137,PORT_141,Electronics,Sea,949393.5208937244,22737.307745280497,159.34999930051146,Delivered,68.94629645164224,4527.397918211497,4075.498067311522,63.261288094381776,1.944044701483735,False,0.9564101439664908,0.04041478432385267,0.49841246414517176
SHIP_017974,SUP_01245,PORT_119,PORT_047,Automotive,Sea,2928038.494419777,2050.067828851402,12.302627038301582,In Transit,56.47996571613011,45012.95666974945,854.0105954550348,83.69950512054038,4.654341243651146,False,0.7782970694456401,0.09689168430972983,0.437594376877685
SHIP_017975,SUP_01383,PORT_098,PORT_172,Automotive,Air,1022200.2684175812,14648.009757871638,344.2656400615306,Delivered,61.92580955978436,20910.30504063833,774.0667817662251,66.93416890145349,25.94011977518416,False,0.8561047268015123,0.5404427004231046,0.6982737136123085
SHIP_017976,SUP_01617,PORT_159,PORT_131,Textiles,Sea,2108072.1875145463,28779.153809720818,365.99626855175535,Delivered,30.16006007956797,23721.005259043985,2144.590318480914,75.22200327759091,43.300464010082266,False,0.4022506277551001,0.9021958923047102,0.6522232600299052
SHIP_017977,SUP_01407,PORT_189,PORT_122,Food & Beverage,Road,2619646.1428694925,18985.94885936306,342.1896082375378,In Transit,6.388312233833549,15567.446527450751,2746.0527803179443,86.6110333398869,15.750838193551708,False,0.0626110669758533,0.32811942588075343,0.19536524642830336
SHIP_017978,SUP_01769,PORT_045,PORT_146,Food & Beverage,Multimodal,4876338.762587516,15748.328893527498,331.6221372331344,Delivered,37.57968513256597,12132.224161352531,2199.496311934376,74.89291321592745,12.461034290017883,False,0.5082587433762291,0.2595668069542479,0.3839127751652385
SHIP_017979,SUP_01542,PORT_126,PORT_138,Textiles,Road,348373.9034178526,5307.653099240592,32.28325964431661,Delivered,41.41616479302693,34976.05658148269,2458.796384612159,94.87893089068564,29.3517330695806,True,0.5630725616647857,0.6115335717799465,0.5873030667223661
SHIP_017980,SUP_01641,PORT_135,PORT_164,Food & Beverage,Rail,4630923.547342767,42990.21773835622,420.224085208808,In Transit,37.09772208543851,5139.2334803085305,3068.0737609572534,64.8875791067432,29.5008833505237,False,0.5013726818758094,0.6146415510614138,0.5580071164686116
SHIP_017981,SUP_01361,PORT_057,PORT_124,Pharmaceuticals,Rail,685613.1800881221,28848.685437991586,487.3305519314354,Delivered,7.511528260167774,23201.728630300317,108.27870915855844,88.31241948032226,2.850604653280888,False,0.07865904966185595,0.05930559384682291,0.06898232175433944
SHIP_017982,SUP_00162,PORT_064,PORT_185,Electronics,Road,489102.1990805812,47032.67934273578,244.0838211065851,Delivered,28.451384178246737,7031.480323870258,2760.8820944298946,83.41451825366272,30.93079805656268,False,0.3778378695345067,0.6444379768712322,0.5111379232028694
SHIP_017983,SUP_01879,PORT_002,PORT_003,Food & Beverage,Multimodal,1475040.27194021,28920.666460652075,180.73400332650047,Delayed,8.470628695524823,12308.958682286342,1028.122145568415,62.447927759353256,7.88524757531489,False,0.09236222591636535,0.16421700126976585,0.1282896135930656
SHIP_017984,SUP_00564,PORT_006,PORT_148,Textiles,Sea,2819291.587898015,28811.84133202292,398.7334912295705,Delivered,69.78467882124846,12733.862451708455,3919.7976080835847,80.08360967010874,38.53283343561674,False,0.9683885572336169,0.8028484626288516,0.8856185099312343
SHIP_017985,SUP_00158,PORT_108,PORT_146,Pharmaceuticals,Multimodal,2082949.9538004547,14837.957968603338,206.56195493982904,Delivered,14.327061126226049,8596.903697338195,3007.86222621612,63.59857487436843,25.23472302509279,False,0.17603618003218013,0.5257437104471169,0.3508899452396485
SHIP_017986,SUP_00013,PORT_061,PORT_177,Electronics,Multimodal,2614271.567603297,24602.61695137108,25.007542695003558,Delivered,20.21725693652752,32809.09533591133,1082.6643971487183,60.636023809014944,29.986230719434182,False,0.2601925294473338,0.6247551730898158,0.44247385126857475
SHIP_017987,SUP_01210,PORT_162,PORT_165,Automotive,Sea,3895149.63921228,2678.862084029159,253.1942508027988,In Transit,21.501486389129425,39373.60224241868,2963.5310821646517,86.98153268359788,39.53840167436502,False,0.2785409962934412,0.8238023973607852,0.5511716968271132
SHIP_017988,SUP_00734,PORT_017,PORT_020,Food & Beverage,Sea,4154764.990998775,17039.100002857493,284.44355927540903,Delayed,29.766465415406856,48529.55810840052,1462.5649858761296,74.37326642060906,11.989923796050208,False,0.39662713217840767,0.2497498515635171,0.3231884918709624
SHIP_017989,SUP_00753,PORT_026,PORT_074,Electronics,Sea,4811900.492333868,13292.562642405905,496.11852843111967,Delivered,55.69119456526713,49935.70352961881,408.8521619212603,82.81655112869393,39.35252941930251,False,0.767027477955231,0.8199292090966995,0.7934783435259652
SHIP_017990,SUP_00309,PORT_076,PORT_192,Electronics,Sea,4631262.791847749,23122.93497321378,221.71865079201305,Delivered,19.20136584661545,34608.504256083324,176.41951142546938,61.182701242226166,41.246397525638514,False,0.24567795501147882,0.8593934514642324,0.5525357032378556
SHIP_017991,SUP_00148,PORT_148,PORT_022,Automotive,Air,960828.3509886184,17718.646960216578,189.77878162189364,Delivered,59.27110170694179,45294.86588577808,4707.539855665671,81.40355992004943,42.55873054982686,False,0.8181755086814212,0.8867397214395386,0.8524576150604799
SHIP_017992,SUP_01926,PORT_041,PORT_149,Electronics,Road,3581932.355716656,44542.6387225962,417.4334533972977,Damaged,5.885551018658622,10049.460736568975,4656.4393009623045,73.386665659181,18.811764476979008,False,0.05542785102526457,0.3919027148617524,0.22366528294350846
SHIP_017993,SUP_01021,PORT_186,PORT_080,Food & Beverage,Air,3749313.147008756,2061.965889377321,2.39588469615832,Delivered,51.53870769080371,8227.266390369994,1932.6341458963511,96.6816860226494,19.07958382647531,False,0.7076986971126639,0.39748350883778333,0.5525911029752236
SHIP_017994,SUP_01079,PORT_110,PORT_163,Pharmaceuticals,Road,2395804.9294611323,11575.754559451065,239.15978116906857,Delivered,55.98781973144936,47826.0599377174,2261.2572252625805,78.84979640585692,39.98188167490897,True,0.7712655189193194,0.8330435911736319,0.8021545550464757
SHIP_017995,SUP_00927,PORT_099,PORT_100,Food & Beverage,Road,4427617.964756812,3823.5609839672816,327.57569898513566,Delivered,2.649266492518424,3506.5114660187637,707.8360944766088,96.33971880103012,44.8858755010034,False,0.009189338731261598,0.9352325452377539,0.47221094198450775
SHIP_017996,SUP_00571,PORT_099,PORT_129,Textiles,Road,3792702.322150298,29781.820409537213,397.2522055589908,Delayed,15.76194987289591,21164.68492362555,2164.3829479590186,81.99285835229665,19.86096207562657,False,0.19653719606384246,0.4137657940201882,0.30515149504201533
SHIP_017997,SUP_01939,PORT_054,PORT_124,Electronics,Multimodal,2013331.8413536225,42707.49568520846,150.21823637705123,Delivered,29.259947006165653,14888.969212723605,758.6256530810908,93.43579381949178,21.57844408041056,True,0.38939023520483684,0.4495545196827167,0.41947237744377674
SHIP_017998,SUP_01734,PORT_157,PORT_140,Automotive,Road,2112610.7735222285,28684.691742932075,212.45674305964363,Delivered,15.399160507243888,19615.473363791145,4776.716971358173,76.65506586022306,16.753976196674593,False,0.1913538321141216,0.34902271959528464,0.2701882758547031
SHIP_017999,SUP_01634,PORT_048,PORT_013,Textiles,Sea,1872920.6976005065,3286.3536099210296,24.1481857067772,Delivered,61.71768255375542,35853.543710784645,3329.1333022077447,64.04059778069632,11.21310872690426,False,0.8531311059566044,0.2335626534893928,0.5433468797229986
SHIP_018000,SUP_00668,PORT_095,PORT_008,Electronics,Multimodal,2534147.7067203824,8123.758488841997,112.0740683925213,Delivered,20.95759465048091,30212.88374474764,227.30436685093,81.20218184310883,45.12491387584862,True,0.2707701267543219,0.9402136040181795,0.6054918653862507
SHIP_018001,SUP_01786,PORT_090,PORT_115,Electronics,Multimodal,3660699.852002744,10412.72820750926,424.1312871885584,Delivered,15.222293651095532,9899.496087358812,2180.3470596665466,90.98236053707566,1.390947622251952,False,0.18882684159880647,0.02888940031503349,0.10885812095691998
SHIP_018002,SUP_01933,PORT_150,PORT_159,Pharmaceuticals,Air,1592396.8534683934,18968.81565286703,345.0435962813804,Delivered,12.71645670172089,25972.734988187534,968.1067924404916,82.73954792382219,17.408195416759057,False,0.1530246209798995,0.3626552770983841,0.25783994903914176
SHIP_018003,SUP_00692,PORT_072,PORT_005,Automotive,Rail,1144696.6709594594,35397.43305271496,387.995252486437,Delivered,52.58099723979479,23989.590148169835,601.2606480143154,89.82019161800645,28.688375332449,False,0.7225904403248757,0.5977105867331224,0.6601505135289991
SHIP_018004,SUP_00510,PORT_104,PORT_128,Food & Beverage,Multimodal,174985.59924227317,44426.25864091982,81.03123124229809,In Transit,62.21742411459663,9728.935904947948,2695.168768668876,94.06426446102228,2.2690383430266063,False,0.8602711785052749,0.047186970726298745,0.4537290746157868
SHIP_018005,SUP_00586,PORT_199,PORT_172,Electronics,Sea,3986291.506718489,48032.19275050192,106.78423368143622,Delivered,8.452967729082262,42943.079746644406,3715.304467226651,91.71695603963022,40.13394573381504,True,0.09210989432827958,0.8362122874814598,0.4641610909048697
SHIP_018006,SUP_01597,PORT_133,PORT_051,Textiles,Multimodal,1814404.5973750856,6202.064662623749,190.73012738828297,Delivered,66.72198463207276,17066.541649207036,3357.437247188202,81.19226127604549,7.87761993501242,False,0.9246302220887553,0.1640580572310643,0.5443441396599098
SHIP_018007,SUP_00937,PORT_052,PORT_100,Automotive,Air,3770034.8819071935,20563.21233431517,432.9354371195256,In Transit,57.99089127235894,15201.79386560063,3440.61048364449,72.93958209567762,35.180421129797736,True,0.799884463675879,0.7329912158067919,0.7664378397413354
SHIP_018008,SUP_00045,PORT_001,PORT_153,Food & Beverage,Multimodal,562704.8707835318,6993.027956537523,329.27995175312475,Delivered,10.355700022450348,45009.243538451694,2902.229523349959,94.25389483783556,46.63383554921106,False,0.11929523907422711,0.9716563694525712,0.5454758042633991
SHIP_018009,SUP_01671,PORT_045,PORT_173,Textiles,Rail,2662810.8304806915,21858.33002790061,163.0929596245445,Delivered,52.627296539531045,35474.084761809616,369.9707984066204,76.10110271450677,20.095946994926194,True,0.7232519429593836,0.41866238728184707,0.5709571651206153
SHIP_018010,SUP_01746,PORT_118,PORT_013,Automotive,Road,1995411.908246484,5666.467200056248,11.219522458380748,Delayed,71.31765420830735,25631.12926907037,1431.1382934306498,62.37514414088019,46.1727656986816,True,0.9902909890835955,0.9620486400289741,0.9761698145562847
SHIP_018011,SUP_00086,PORT_040,PORT_163,Pharmaceuticals,Multimodal,2374774.4836235046,40368.05133466435,359.26863143900414,Delivered,26.946426726122933,23800.1827302058,631.1642886082685,92.8563176450313,46.573581313514325,True,0.35633574477078206,0.9704007974551069,0.6633682711129445
SHIP_018012,SUP_01806,PORT_192,PORT_032,Textiles,Air,4627097.117158993,39783.84407747796,36.54914034879143,In Transit,52.653420736673205,36593.81409048778,3646.18565208384,74.74220024330873,13.136553288697778,False,0.7236251932100868,0.2736432072054525,0.4986342002077696
SHIP_018013,SUP_01316,PORT_011,PORT_200,Automotive,Rail,329790.26810113306,47811.17573436747,72.49788470842658,Delivered,6.992454396903598,2001.7913186588555,2202.300542955372,98.67795776206474,20.402413619753062,True,0.07124276626211991,0.42504850948289413,0.248145637872507
SHIP_018014,SUP_00264,PORT_126,PORT_150,Food & Beverage,Road,2102494.792456877,2212.180350764056,422.479467837996,Delayed,63.84067539624881,38642.5284688063,1558.867117119819,67.43859045431832,44.620453433295054,False,0.8834634299085988,0.9297017055902144,0.9065825677494066
SHIP_018015,SUP_01292,PORT_180,PORT_134,Electronics,Multimodal,4144286.17795381,9224.767057865462,37.46915043195749,Delivered,42.49065486435987,33668.119952828034,4837.357997424007,99.15479177721484,5.771659816613903,False,0.5784243708063531,0.12017426181215977,0.3492993163092564
SHIP_018016,SUP_01960,PORT_096,PORT_049,Automotive,Sea,3092356.7428716607,44887.304630063074,129.75236295493696,Damaged,24.316254590843435,48300.2610998306,4147.331279792456,94.0940777947482,24.48217427118591,True,0.31875708145173476,0.5100621715277974,0.4144096264897661
SHIP_018017,SUP_01008,PORT_135,PORT_011,Textiles,Multimodal,4914280.216548059,30873.801971652163,64.76734120793834,Delayed,39.67421747815314,38975.09932602391,1922.756707983124,64.7108246267826,45.8421780823642,True,0.5381844371245246,0.9551598869154876,0.7466721620200061
SHIP_018018,SUP_01249,PORT_179,PORT_071,Food & Beverage,Sea,3720926.973760823,22318.60215084554,208.1526394852173,Delivered,63.16793307600146,13409.834535963302,355.68541286271955,97.73278342556227,4.4046564155452685,False,0.8738516038178462,0.09168877575506307,0.48277018978645464
SHIP_018019,SUP_00216,PORT_149,PORT_143,Electronics,Air,480273.2226314541,33986.812144443735,293.45817645355453,Delayed,18.99299377917456,17254.61346006146,1040.9144951139508,84.58144086432503,45.951510638567086,False,0.24270083284429306,0.9574381482591459,0.6000694905517194
SHIP_018020,SUP_01898,PORT_039,PORT_068,Food & Beverage,Road,1893062.3011595984,12344.003695307436,109.29623832973904,Delivered,9.027238574533389,20891.72701056205,487.2973541187008,81.53639033553313,17.534228146461036,True,0.10031480626757334,0.3652815350593058,0.23279817066343955
SHIP_018021,SUP_00231,PORT_044,PORT_168,Electronics,Multimodal,1648429.9800134515,36266.71043193985,386.2360577452554,Delivered,18.365625312943045,37529.8111856805,2025.4844352921496,69.9136914219797,38.27861083634865,False,0.2337372870545435,0.7975509964329452,0.5156441417437444
SHIP_018022,SUP_01726,PORT_057,PORT_162,Pharmaceuticals,Road,2456000.745478177,24535.991435899152,37.579982942522136,Delivered,9.922951319552038,6197.757141432524,4168.9366121295925,63.28936980090477,11.975815716045863,True,0.11311232899399316,0.24945586874244874,0.18128409886822094
SHIP_018023,SUP_00654,PORT_041,PORT_107,Pharmaceuticals,Sea,3109295.6002691723,32737.93060558097,340.164642258455,In Transit,36.212640739926165,24770.90784074848,2818.4841289963856,86.56111117320854,36.6985635574868,False,0.48872705558890345,0.7646261224374686,0.626676589013186
SHIP_018024,SUP_01201,PORT_039,PORT_104,Food & Beverage,Rail,1263054.2482115591,15135.249675217749,281.22839730246136,Damaged,43.44738890985244,33096.06293940701,260.43622938878826,66.72828047546548,20.884269061747347,False,0.5920937371946542,0.43508936707237367,0.5135915521335139
SHIP_018025,SUP_01587,PORT_148,PORT_158,Electronics,Air,3144985.788884356,26605.955536852896,116.40957370287232,Delivered,32.951454087513405,22120.85237243942,1391.2606750993882,89.2941878989445,33.00071513206575,False,0.4421327534184232,0.6875707108113934,0.5648517321149082
SHIP_018026,SUP_00702,PORT_022,PORT_019,Electronics,Multimodal,1323164.5949176373,4810.449653146472,51.88433211142096,Delivered,6.1435467785584414,28251.34485476834,3885.506010854498,97.28319393064386,14.655231773497333,False,0.05911397318775445,0.3052892841429,0.18220162866532724
SHIP_018027,SUP_01541,PORT_157,PORT_101,Automotive,Rail,625761.9946512129,9318.26324382278,467.6590319602528,Delayed,41.89889536543367,38956.2874528531,3326.2350896286903,86.59884684115357,45.34945425071936,False,0.569969589205668,0.9448925548625122,0.7574310720340901
SHIP_018028,SUP_01747,PORT_046,PORT_114,Automotive,Air,2565078.829823093,195.71979185739315,488.78983971258185,Delivered,31.477809102734067,11082.448070268323,1628.5090640520827,91.85536348615116,0.930113433120706,False,0.42107800647162663,0.019286581581100814,0.22018229402636372
SHIP_018029,SUP_00707,PORT_196,PORT_190,Pharmaceuticals,Sea,2443382.892248889,15102.330296462342,273.8090082178124,Delivered,57.3897888664761,9486.985009267795,2668.946508237475,90.90097023968823,43.447830529146565,False,0.7912961950116533,0.9052667017268429,0.848281448369248
SHIP_018030,SUP_00513,PORT_003,PORT_062,Pharmaceuticals,Air,2036054.2609493083,610.775401853075,164.1655316893449,Delivered,62.68037992376164,33681.79372448943,224.04060025799004,98.00737999416748,4.772316767679007,False,0.8668856735228644,0.09935004698984255,0.48311786025635345
SHIP_018031,SUP_01128,PORT_133,PORT_166,Electronics,Road,2661214.2346478854,24920.41744271655,91.47910415654286,Delayed,68.20091851511192,28596.989741685265,3092.927055405827,77.10264152835987,36.47213137413295,False,0.9457605343281686,0.759907750269,0.8528341422985843
SHIP_018032,SUP_01897,PORT_056,PORT_030,Electronics,Sea,2502172.9740978424,1805.5470783167796,124.77050672721391,Delivered,45.67813331766747,4689.147673298633,3772.6884045746297,91.6006682484186,13.692710133535986,True,0.6239655648700015,0.28523235031717636,0.4545989575935889
SHIP_018033,SUP_01125,PORT_067,PORT_032,Textiles,Air,2925431.7864967315,9611.414957245735,423.8901572751069,Delivered,64.15025430584332,18178.98410538572,2661.8386327163976,92.3983200576381,37.918714324818936,False,0.8878865478704555,0.7900515073657175,0.8389690276180866
SHIP_018034,SUP_01664,PORT_089,PORT_083,Automotive,Road,4835361.789448674,22796.283096772357,77.18427215344762,Damaged,29.746343566859757,37872.84430097085,1720.8191115863722,96.66272217042828,10.362937796459953,False,0.3963396406633978,0.21584687299726782,0.3060932568303328
SHIP_018035,SUP_01889,PORT_160,PORT_116,Electronics,Road,3533866.110288892,15857.449692641814,219.43294960232748,In Transit,54.85078330048973,36356.53714074807,564.1274356796619,93.35504937689042,8.890364681039568,False,0.7550200767874558,0.18516153533492447,0.47009080606119014
SHIP_018036,SUP_00305,PORT_097,PORT_153,Electronics,Multimodal,4326712.04246164,9798.827032748082,477.162857253416,Delivered,2.331159995917312,48834.49196334504,1145.4169864450523,93.02974653516016,33.266585595362564,True,0.0046443826141196465,0.6931108940832967,0.3488776383487082
SHIP_018037,SUP_01785,PORT_109,PORT_101,Pharmaceuticals,Multimodal,2489820.21130195,20024.311306993943,496.0825678615342,Delivered,6.21086898250039,1099.2462286426403,1231.8167544295247,87.24066222771387,3.072459295045572,True,0.06007584119703663,0.06392857964170082,0.06200221041936872
SHIP_018038,SUP_01937,PORT_041,PORT_109,Food & Beverage,Air,3463776.710458341,3926.120479422493,145.1484242675419,Delivered,48.949197313484994,47550.2270071754,2178.1817757009235,90.72704210999508,3.912166398335932,True,0.6707009898808144,0.08142631590492,0.3760636528928672
SHIP_018039,SUP_01993,PORT_029,PORT_087,Pharmaceuticals,Road,328864.5970529128,34969.93444229522,241.9974022597457,In Transit,68.28796153930962,11617.805398820756,91.80410263188249,81.7285191891257,3.212143749556235,True,0.9470041641487124,0.06683931093779426,0.5069217375432533
SHIP_018040,SUP_00351,PORT_103,PORT_012,Electronics,Rail,4069012.536101119,27236.4223537545,71.06034377486996,Delivered,55.25083347490062,48307.43784159067,2698.1787613283186,94.81816318963236,21.49312999032208,False,0.7607358056605834,0.4477767528375212,0.6042562792490523
SHIP_018041,SUP_00803,PORT_111,PORT_009,Automotive,Road,4731309.541978912,10742.21541438517,151.9108177648584,In Transit,3.5215111489937936,18616.560947796104,456.987175836506,93.1224596904576,5.419165025267231,False,0.02165156043829935,0.11282900908180413,0.06724028476005174
SHIP_018042,SUP_00451,PORT_109,PORT_125,Food & Beverage,Sea,4869680.309734364,42238.79096733552,36.1696779087635,Delivered,71.32956532174126,12715.788767600568,2285.326437179177,85.56967389567843,38.92943282112813,False,0.9904611694742568,0.8111127626718554,0.9007869660730561
SHIP_018043,SUP_01293,PORT_194,PORT_165,Textiles,Air,929430.333206102,4127.5480059439815,347.9557272963281,Delayed,45.66112320481648,11233.605545215984,3840.210172304693,68.88234962401076,32.25628508692653,False,0.6237225323721386,0.6720583487684607,0.6478904405702997
SHIP_018044,SUP_01396,PORT_011,PORT_017,Pharmaceuticals,Air,4823252.861083448,38790.63417076474,21.609785859632904,Delayed,12.64328000000844,11664.195152285716,3498.6410069425765,96.54235789344592,0.6417754788278724,True,0.15197910665801717,0.01327822288183236,0.08262866476992477
SHIP_018045,SUP_00933,PORT_187,PORT_163,Textiles,Multimodal,2714725.370034765,1579.7418388302497,56.72375941610789,Delayed,16.322769025463877,41888.11982010239,1943.496096843989,81.4779178608783,38.970868118180775,False,0.20454991653735838,0.8119761874267185,0.5082630519820385
SHIP_018046,SUP_01062,PORT_095,PORT_113,Automotive,Road,4271339.268754854,29151.00262439662,293.1074724742344,Delivered,53.31922048107238,39076.16596534107,2072.072723821076,69.63103340588212,26.065754961440767,False,0.7331378270400493,0.5430606744117543,0.6380992507259018
SHIP_018047,SUP_01870,PORT_132,PORT_105,Food & Beverage,Multimodal,3750852.7383143953,29511.47853313793,267.3793199550722,Delayed,26.76932118139943,12331.137316450651,4444.757448282622,71.46629742602073,37.720588778237484,True,0.35380534398528607,0.7859229861855297,0.5698641650854079
SHIP_018048,SUP_00902,PORT_093,PORT_121,Automotive,Road,4532020.956302346,7246.763096294858,385.0952498296517,In Transit,70.07716707879868,19260.595640874977,210.8563664349794,69.96207215570149,12.688715158187,False,0.9725674919914694,0.26431119909740497,0.6184393455444372
SHIP_018049,SUP_00762,PORT_054,PORT_060,Food & Beverage,Air,3076065.6545581487,36099.95376817248,55.78921425095668,Delivered,54.54599001244888,21033.05973585773,1626.6793768309572,67.77320845627449,24.20799168717,False,0.7506653335371721,0.5043487810797719,0.627507057308472
SHIP_018050,SUP_00733,PORT_121,PORT_004,Textiles,Sea,1635949.340880078,27092.26735404705,245.85040300472184,Delivered,45.74837460133404,22936.863310972138,1018.6087430049928,74.22286179132837,6.294148354807486,False,0.6249691393184561,0.13106182797188648,0.3780154836451713
SHIP_018051,SUP_00063,PORT_195,PORT_169,Textiles,Sea,3802630.820239048,12857.741468612743,435.9073447126023,In Transit,57.951649507056445,22017.249791369803,4096.072565615691,67.20367400763305,24.90554317585316,False,0.799323795776403,0.5188842922492818,0.6591040440128424
SHIP_018052,SUP_01789,PORT_002,PORT_196,Automotive,Sea,1441217.6622667655,36232.14061528524,251.89908548848555,Delivered,25.47658334587397,4721.628137360707,4750.755677767278,86.44170414433925,11.320997880654105,False,0.3353353133628063,0.23581083735085992,0.28557307535683313
SHIP_018053,SUP_00505,PORT_100,PORT_131,Food & Beverage,Air,1335594.3198759884,23649.847516367678,493.7815888058087,In Transit,27.240141053387983,18300.99326182859,3413.53417969892,95.68060688299914,30.44733668524179,False,0.36053219703648176,0.634363655080123,0.4974479260583024
SHIP_018054,SUP_00945,PORT_078,PORT_137,Textiles,Multimodal,859229.8304775035,21575.19627651907,333.3308820081704,In Transit,49.27017613240735,9992.962756072056,2034.395725104763,83.70825836289886,8.311996443429166,False,0.6752869843893247,0.1731095533461163,0.4241982688677205
SHIP_018055,SUP_00265,PORT_048,PORT_011,Food & Beverage,Road,391238.72626792936,375.8157110927344,110.83095893545676,Delivered,59.55385564600159,22480.223123895063,4486.955824628492,85.9600173263315,16.345933726636247,True,0.8222153640716972,0.3405199696519456,0.5813676668618214
SHIP_018056,SUP_01700,PORT_068,PORT_061,Textiles,Multimodal,4024356.078134941,24792.299228505155,94.60177628044826,Delivered,10.538006595289648,44638.09591792296,3902.026168634407,94.78163871989469,44.97775160219989,True,0.1218999497050199,0.9371470506424713,0.5295235001737456
SHIP_018057,SUP_00535,PORT_044,PORT_093,Electronics,Air,1514316.7091939931,31253.133596752738,248.92727469701043,In Transit,64.23630089794827,16003.202651557687,3479.364753352286,80.17305031713346,42.42458846135922,True,0.8891159411375694,0.8839444814366771,0.8865302112871233
SHIP_018058,SUP_01103,PORT_190,PORT_112,Textiles,Multimodal,1994292.3376085812,40883.294566953686,244.23590370900925,Delivered,3.5576843766074413,19759.33319237,2082.317542395108,84.85252836763681,0.8089335926093977,False,0.022168386513453583,0.016761447660740683,0.019464917087097133
SHIP_018059,SUP_01654,PORT_128,PORT_098,Electronics,Rail,3875782.096663572,47783.475717845206,418.1184982216161,Delivered,71.1581619747543,17414.354528191863,2140.2815658249674,79.98310974505725,33.61255490075757,True,0.9880122390100549,0.700320169361843,0.844166204185949
SHIP_018060,SUP_01209,PORT_094,PORT_021,Automotive,Road,183170.07803290497,11609.340134264929,44.308739326663606,Delivered,48.17882102656209,15365.211091864296,810.7270776110463,74.52948015326996,39.30928782503275,False,0.6596942155610122,0.8190281448932784,0.7393611802271453
SHIP_018061,SUP_00946,PORT_083,PORT_025,Electronics,Air,1656748.195534077,41993.8290951845,313.8548593229739,In Transit,68.94041783483686,20398.865975416476,2416.6651044659475,78.09523109708678,36.96590312136277,True,0.956326153052456,0.7701969186866559,0.8632615358695559
SHIP_018062,SUP_00495,PORT_019,PORT_062,Automotive,Rail,4605828.402660386,5562.409359443437,492.3514305761918,Delivered,33.75297248938847,7645.338961347711,1623.8001143773963,73.52924396851667,17.454591841234116,False,0.45358447164023574,0.3636220813517241,0.40860327649597994
SHIP_018063,SUP_01595,PORT_172,PORT_084,Electronics,Multimodal,1019581.939888649,35412.52153735242,235.6976800003493,Delivered,47.60187629681309,40890.47775198502,4841.051364899676,91.1789205641552,12.361292365040748,False,0.6514511004195644,0.25748839426630354,0.454469747342934
SHIP_018064,SUP_01394,PORT_159,PORT_024,Automotive,Sea,422051.05399789737,34443.59683528541,360.2909727749356,In Transit,44.679631339048726,3657.0356825831104,3096.996386891248,64.81559385437536,34.70333919602068,False,0.6096994378836288,0.7230498281247456,0.6663746330041872
SHIP_018065,SUP_00903,PORT_062,PORT_197,Textiles,Multimodal,4853708.765815535,833.4067421150694,490.8511877362716,Delivered,54.08146386510068,43628.823360046525,164.08461897268674,82.51485534046904,38.43379493129975,False,0.7440284022656616,0.80078470775331,0.7724065550094859
SHIP_018066,SUP_01839,PORT_143,PORT_169,Pharmaceuticals,Air,3374223.562242549,22359.086386984,354.57250608976585,Delivered,32.51219338538321,38298.980470987866,3944.0742550960863,69.04525432835035,1.6484189947206571,False,0.4358568029537268,0.0342545641360053,0.23505568354486606
