supplier_id,supplier_name,region,country,supplier_type,risk_level,financial_health_score,delivery_performance,quality_rating,contract_value_usd,sustainability_score,lead_time_days,capacity_utilization,years_in_partnership,compliance_violations,political_risk_index
SUP_01624,Alpha Partners,Latin America,UAE,Manufacturer,Low,42.878307151536454,79.45262340618527,3.243174699067054,16101547.675470505,94.7324275034405,158.95921413417392,81.8310861289975,22,3,0.3917370708219059
SUP_01625,Alpha Systems,Asia-Pacific,Thailand,Service Provider,Medium,83.05667398926616,90.64031507708225,4.1121146703829226,49478762.17147845,80.57333003300158,82.0547707565835,78.4792330266564,6,2,9.087045241967932
SUP_01626,Global Systems,Europe,South Korea,Component,Low,86.50309459623082,92.10243377516144,3.6539552464854785,7926549.170053707,28.274813331900983,114.41145630501276,96.03128000753702,20,1,7.307469168474951
SUP_01627,Elite Supply Co,Middle East,Argentina,Manufacturer,Medium,83.94951801745749,91.51273245484755,3.8849826273360746,25841173.950974412,38.49210940501416,90.82181319894092,96.26122528477958,21,2,2.716668066830147
SUP_01628,Alpha Supply Co,Middle East,Japan,Service Provider,Medium,67.96634694194144,82.66360512051298,4.293893416674611,39652584.465164244,51.5336363666805,157.69914071264358,92.87669522355047,10,2,4.968638557447399
SUP_01629,Elite Enterprises,Middle East,China,Component,Medium,52.80960112572149,81.05285765182394,3.988251482282541,21660491.90617159,33.60855056096608,100.7135991784369,75.0119230149248,19,2,0.27792789967078013
SUP_01630,Strategic Solutions,Asia-Pacific,UAE,Raw Material,Medium,86.49314866287997,97.94205119908906,4.240557634201686,23430798.80637295,59.59292838213284,89.13674814109483,88.69196606750137,3,0,3.3928278180594185
SUP_01631,Elite Manufacturing,Latin America,Saudi Arabia,Manufacturer,High,79.99395453570762,97.1591881984783,4.088400004227256,49318471.985511765,57.70945245611925,166.80517332379972,75.8115384427844,7,3,5.225352355851182
SUP_01632,Innovative Industries,Africa,Canada,Manufacturer,Low,93.94186459138683,85.97559863742768,4.479592743872198,21294142.107542608,96.5007358421905,130.94567930793704,69.30374395903036,5,4,5.172236151162501
SUP_01633,Elite Manufacturing,Africa,Singapore,Raw Material,Low,48.563092876576306,95.30865278770496,4.41187323542324,30223401.424923226,54.69823063167822,24.521233785700034,73.71610574203527,8,5,2.0818487800854113
SUP_01634,Alpha Industries,Asia-Pacific,Germany,Raw Material,High,52.41155206786303,85.8557634632231,4.068379783617239,2774256.0507237776,82.85014434303983,36.09828070944246,62.83858533142142,5,1,7.767473661838907
SUP_01635,Prime Solutions,Africa,Norway,Manufacturer,Medium,51.64889824348265,85.18533643374025,4.357806041719414,42118393.50650249,95.35284358811839,142.74650101440233,73.27110036018588,12,3,2.9886215852664346
SUP_01636,Dynamic Technologies,Middle East,UK,Raw Material,High,83.58968721917353,78.76231074238308,4.747119204545226,32425994.046528198,90.15910647791884,151.273981206492,78.42968869044687,4,1,5.804100231779726
SUP_01637,Premier Enterprises,Europe,Canada,Distributor,Medium,50.2799013047565,85.23374535580734,3.864542575576337,20230804.137997538,36.69340996092735,100.40839509080189,98.2192357912332,19,3,2.715222255379748
SUP_01638,Alpha Enterprises,North America,Italy,Component,High,43.66629064028184,87.89800652639536,3.8255261454975873,857668.5207282616,59.68239154028354,102.02966487666187,72.536423448785,18,1,4.2516787298677015
SUP_01639,Dynamic Supply Co,Latin America,China,Component,Medium,94.92084436220958,75.54010385828848,4.52849124170476,29603857.588645518,47.819182583674056,115.5882684990028,96.09814156822083,3,1,2.0751462525023023
SUP_01640,Premier Manufacturing,Latin America,Argentina,Component,High,41.3649466294832,85.65871212420976,4.165107674083988,682258.5327839016,51.98869561097724,81.84526049946192,69.15433103293988,7,1,6.330077925320383
SUP_01641,Advanced Solutions,Asia-Pacific,Netherlands,Distributor,High,85.93842330873761,93.75254924148481,3.142013560445177,110120.51475544454,48.864546099660096,124.0348466096832,67.63875591036998,8,3,4.255843601413507
SUP_01642,Alpha Industries,Latin America,Germany,Raw Material,Medium,60.0951762852859,91.32110535298247,4.784224031382163,30824123.179360267,86.10873681400034,23.984220074122746,80.7598182572866,15,3,0.16117304487764272
SUP_01643,Global Systems,Middle East,Brazil,Service Provider,Low,86.28885028667983,90.24376773273444,3.0615662044752803,9491402.513360985,56.171124409795794,173.2238674142926,86.90045477189624,21,1,0.2816499401676609
SUP_01644,Elite Solutions,Africa,Thailand,Raw Material,Low,70.50412701661297,96.82933028249286,4.496792712419486,9634783.10841886,61.895546579575054,136.2770941641113,61.77329003209125,17,2,4.711343184714222
SUP_01645,Global Enterprises,Middle East,South Korea,Manufacturer,Low,89.5897176217498,75.43276823580553,4.517588285408626,32680914.713345546,98.59578856376598,115.45548570157621,68.84263460188868,19,2,1.8322586690535436
SUP_01646,Prime Systems,Asia-Pacific,China,Component,Low,90.94061425280447,88.36914206861363,4.906222170563861,2732174.5375717455,24.798341775321315,60.35635997665912,78.22734666005266,4,0,5.850420481447424
SUP_01647,Prime Enterprises,Middle East,India,Raw Material,Medium,40.50039997044268,93.89637236183297,3.1082688168046415,15704607.795654088,59.03661118325991,33.16721030492761,73.24017343932726,16,1,4.081917817720213
SUP_01648,Innovative Enterprises,Africa,India,Service Provider,Medium,44.147669679603354,87.99204918483042,4.193713721568982,7514123.511993852,81.92493655568929,76.6350186700653,88.50484317393287,13,1,6.544198355397227
SUP_01649,Advanced Supply Co,Europe,UAE,Manufacturer,Medium,53.76973012639705,82.7734932619291,3.855681141254106,29029809.671336867,32.092956655058124,120.77592960046023,80.44642384165267,12,2,9.523951740639516
SUP_01650,Prime Partners,Asia-Pacific,UAE,Distributor,Medium,76.8123478999926,78.27001356220747,3.6612659097190843,33105169.478633422,68.92252756918191,115.89920509904441,66.414364224156,4,3,5.287361347952536
SUP_01651,Premier Systems,Europe,China,Distributor,Medium,88.85497080813283,96.30151372358858,3.180637120598146,36070735.887272224,39.15718236275734,71.96220213647501,95.77861517260362,12,2,7.873786035900996
SUP_01652,Advanced Systems,North America,India,Service Provider,Low,65.29680732116795,86.29829741730248,4.125308239342618,12798799.285082344,89.39232905796541,112.3251189207977,71.71622701933438,17,2,7.5304099631593715
SUP_01653,Advanced Supply Co,Europe,USA,Manufacturer,Low,73.3835213950846,96.07476472765683,3.9580814513492273,4508025.094247371,46.16797323200635,147.40595172432083,89.24524435857694,9,1,9.217911043238653
SUP_01654,Elite Corp,North America,Australia,Component,Low,50.36749190375586,89.06045093839604,3.2091089163020485,3980248.6642477964,46.325025352072764,9.599835159081238,91.1966311642164,12,2,2.140178672380062
SUP_01655,Prime Technologies,North America,Germany,Raw Material,Medium,84.2731758634927,91.18061079876001,4.224979014194167,21336269.845113654,67.85551028143148,83.85868338779825,98.5263080102441,15,1,8.273269707849408
SUP_01656,Innovative Partners,Europe,India,Manufacturer,Low,93.20304612444085,94.3022677050828,4.475906240505877,47294928.232682616,34.6850326495927,137.74716498168843,79.94029866096406,20,0,9.055203785046867
SUP_01657,Advanced Systems,Asia-Pacific,Sweden,Distributor,Low,54.77294131030286,90.81973307040323,4.534556602107297,10925565.26063888,42.791091112244885,100.57528233109102,84.63342061857729,2,2,3.9276298094757767
SUP_01658,Innovative Group,Africa,Poland,Service Provider,Medium,67.21542733803005,84.5533161762945,4.810746376524855,12874242.98701039,53.33054800955292,119.00831538758725,73.39505173918135,9,1,3.1381619459896815
SUP_01659,Global Group,Middle East,Italy,Service Provider,High,44.73638607785056,87.32720121428763,3.8189414837775546,5089395.665187654,48.29102905120883,95.41836870593485,87.12717173648267,14,2,9.520359096782878
SUP_01660,Advanced Enterprises,Middle East,Saudi Arabia,Raw Material,Low,70.75251610546326,94.27309259222112,4.906145537244274,30298235.181001816,61.990177440446594,178.57804531940442,78.5353394346528,4,4,6.276328221388679
SUP_01661,Advanced Manufacturing,Africa,Saudi Arabia,Service Provider,Medium,67.65308930156743,83.96760711295163,4.730858810165373,34009650.05366138,67.9712115255173,14.558768885581689,77.5060945889769,4,1,3.8067648524146835
SUP_01662,Alpha Partners,North America,Netherlands,Service Provider,Medium,47.944006628529266,84.31491496244394,3.593003142047878,32164413.84762996,65.33339630001316,90.93284381016602,94.21870116464422,6,5,7.918277209316303
SUP_01663,Global Systems,North America,Netherlands,Manufacturer,High,64.31364172149412,77.29656278539203,3.318566074698917,43063455.64008682,72.33346495935459,20.997896095040595,62.00675373994755,24,3,3.044739016157151
SUP_01664,Premier Industries,Asia-Pacific,UAE,Component,High,58.375755864760976,96.95002644532195,3.8707787922560266,24346970.459552284,44.61996132862562,32.96247336987483,95.27849711327474,5,0,1.7640758606986207
SUP_01665,Global Corp,Latin America,UK,Raw Material,Low,68.70069814178541,77.1848715586906,3.803797415911933,6766129.186314869,30.114098172402244,72.03171132319582,94.08279351314228,24,1,5.439696357977056
SUP_01666,Global Corp,Europe,Vietnam,Manufacturer,Low,72.21098844858395,90.55702025876533,4.151438610662408,14505786.278685411,80.86460331448617,32.21951601258528,80.25465014247156,17,1,5.662120449106034
SUP_01667,Superior Technologies,North America,Japan,Component,High,40.467256823396525,84.91666749126715,4.166772464655496,33138377.172396522,88.06243061045456,173.64525404241394,79.60811416822513,13,1,8.25746482267338
SUP_01668,Prime Supply Co,Middle East,India,Manufacturer,Medium,81.85532906222554,84.73486536613062,4.49997396875995,30675442.588390917,40.560498577794576,170.68821092690283,74.47229472141962,20,3,4.5702735502043
SUP_01669,Strategic Corp,Asia-Pacific,South Korea,Manufacturer,Medium,79.21578605239574,91.30924407774441,4.019779896411221,26573606.330660976,52.56735649264158,63.819188088605664,99.76695166726938,17,0,8.145865395053416
SUP_01670,Dynamic Corp,Europe,Sweden,Service Provider,Medium,60.145751241358724,76.6102495831171,3.209645281881531,34164072.713499926,59.885537357084424,116.95584960659392,64.44677331015365,19,0,3.113226793483385
SUP_01671,Strategic Industries,Asia-Pacific,South Africa,Component,Medium,42.911476456285,89.24893879083443,4.716582671106212,31887672.976146303,62.666147420234914,98.40683110391257,83.60860942514428,23,1,5.753682021777919
SUP_01672,Global Technologies,Europe,Argentina,Raw Material,High,81.52128968817777,93.52876286333651,3.6195291663703744,44072178.22877434,72.75921368701215,147.7277215902595,87.26726360449668,1,3,2.0847277890071583
SUP_01673,Innovative Systems,Europe,Vietnam,Raw Material,Critical,92.5346338262973,94.87710618927827,4.942594920613184,29321518.055040915,23.328258668425708,114.80298171796488,97.37320032867777,21,5,3.854459509165964
SUP_01674,Prime Industries,Africa,Thailand,Component,High,53.20833778121078,79.0927293454506,3.2357202173595403,38941137.867092796,77.71816661872137,5.044179535848368,91.20813987427046,17,3,8.575396978328511
SUP_01675,Strategic Partners,North America,Brazil,Service Provider,Low,57.793853755537086,96.53805720187617,4.916502344465006,12472922.44052507,24.95768055835282,138.5555174817043,85.75388811246188,22,2,2.1598819343575504
SUP_01676,Advanced Manufacturing,Asia-Pacific,Mexico,Distributor,High,50.10970892149982,90.7475062043386,3.182023613765034,33925220.10022394,57.46308541382943,135.69842122682067,64.6724926724849,3,1,8.102394628992677
SUP_01677,Superior Supply Co,Asia-Pacific,Singapore,Manufacturer,Low,71.73148678396618,96.16451521969638,3.462072275894119,45114596.21321465,86.21369084553552,94.20147347413418,74.94934067325869,14,5,2.828716578474062
SUP_01678,Dynamic Solutions,Africa,Poland,Service Provider,Low,48.516276705610025,86.64673721064476,3.093159884173083,19317329.77859667,56.097225062271704,163.01082031578443,65.55366570191941,12,0,0.3448971967945369
SUP_01679,Superior Partners,Middle East,Japan,Component,High,59.59066689037587,88.00880028233286,4.41022629327799,38966254.1575654,31.927179901459823,163.97808599582027,95.24850929862055,15,2,1.0993457005684626
SUP_01680,Premier Technologies,Middle East,Brazil,Manufacturer,Low,78.33571576638445,97.05691864868811,4.700597473143583,36253225.594712,98.80270760047678,96.68454342326952,89.98484622254571,6,2,7.458795453207881
SUP_01681,Premier Systems,North America,Netherlands,Raw Material,Low,70.80637906551416,96.59782904051212,3.868142163631961,3023333.533747533,91.14283696594106,111.39794045939409,90.30147147188917,20,4,2.6207092650214827
SUP_01682,Advanced Partners,North America,France,Distributor,Low,61.25544103803644,85.75586096085604,4.857044150084859,29096340.06572241,81.70509065800113,179.39136258681765,86.09026071094176,22,4,6.541455922412722
SUP_01683,Advanced Group,Latin America,UK,Raw Material,High,63.1137280994148,81.58590315925636,4.180598143511199,6552957.9925800795,52.920928231936834,57.293541091998065,80.28174147746839,2,1,6.99198902757233
SUP_01684,Prime Solutions,Africa,Netherlands,Component,Medium,70.91609854427762,84.43609042954233,4.260014270893047,48367592.652918026,34.707658151143825,61.80801740450854,65.99884237853989,4,4,3.4511846443468484
SUP_01685,Global Solutions,Middle East,South Korea,Manufacturer,Medium,40.32256003379387,84.306343884714,4.69083840340154,40579804.759897776,95.3128945134801,36.98543296611186,73.18779546820207,13,0,4.749189872111402
SUP_01686,Elite Solutions,Europe,Australia,Component,Low,44.318042764948544,81.88480499958706,3.5936004101036776,5530703.872293649,62.588090121371124,161.7767143526269,65.47663169907563,13,2,4.037670904558106
SUP_01687,Superior Technologies,Asia-Pacific,Netherlands,Manufacturer,High,88.46919372696564,81.4459105039912,3.708531442655252,6131512.282501536,88.18843683099881,135.2854682411216,88.99652571409374,23,3,9.47348996354534
SUP_01688,Innovative Corp,North America,Poland,Service Provider,High,44.283344400020994,95.66551047551326,4.811903838389289,29743969.052885316,47.36760046075406,23.48749855229233,66.4091510408802,22,2,3.1994886235158737
SUP_01689,Premier Solutions,Asia-Pacific,Saudi Arabia,Distributor,Medium,78.87419779157779,76.67668609643188,4.801926992077528,17277214.249950506,46.823065366357646,176.809286459644,88.08454200686742,23,3,1.8332304222496076
SUP_01690,Prime Enterprises,Asia-Pacific,Singapore,Service Provider,Medium,90.60209902599789,91.26266837039026,4.952965552401742,1793547.6607018085,98.84323845392314,132.91829892819533,87.69021558383619,17,2,3.6559284287557823
SUP_01691,Elite Technologies,Latin America,Mexico,Service Provider,Low,54.88759823659521,79.14768123495486,4.8036766328833425,27104993.316261,61.746643879587985,153.84136918087054,78.37217915965155,6,4,6.695157076020122
SUP_01692,Elite Enterprises,Middle East,Mexico,Component,Critical,60.377029038273285,83.26814144145752,3.254744072066722,19422862.729308054,31.255633908859703,13.426388105310162,65.40914616472209,11,3,6.973626903614653
SUP_01693,Dynamic Systems,North America,UK,Distributor,Medium,71.2906773214594,76.47703281923609,4.647448572273975,5098770.793968545,37.57397423957659,93.36816081487935,72.59203304536146,19,3,9.240573153600069
SUP_01694,Advanced Partners,Asia-Pacific,South Korea,Manufacturer,High,88.49399333012215,81.4793672845311,3.819676956219188,40105923.593186334,58.555542351417664,127.25470017723187,72.80372436302206,16,2,8.817544848758093
SUP_01695,Dynamic Industries,North America,Spain,Manufacturer,Medium,91.8048072993231,93.4421057068138,4.981602711891876,45758084.42567636,23.397672839072907,100.01565230007223,88.01540532573173,8,1,2.8832052041727554
SUP_01696,Prime Solutions,Europe,South Korea,Raw Material,High,80.67597864611975,96.24036778913421,3.944561928657602,37841867.00400579,57.00271883026404,121.66330649737355,64.54972077654898,1,7,4.551632489675964
SUP_01697,Premier Group,Latin America,South Korea,Manufacturer,High,44.76408684700817,80.3166516456568,4.107672165004441,41129994.38531305,53.51526736641021,148.1279611283327,93.16274584864362,10,1,7.47268988183434
SUP_01698,Prime Solutions,Europe,Netherlands,Component,Medium,76.80347855441678,86.12514814221413,4.059549830513597,10863703.834942563,82.34690122555895,70.50898601803434,90.44029160743656,2,0,9.165372806020251
SUP_01699,Innovative Industries,North America,Japan,Service Provider,Critical,62.56670470299642,86.28777715049296,3.6434740597165556,13215468.89838412,48.39535715913934,153.5170182332742,67.45227672697095,19,0,3.371650128568918
SUP_01700,Superior Systems,North America,Norway,Service Provider,Medium,65.8885549720084,95.96580733823362,3.150044177785836,10465950.637944428,98.60390092316794,33.51031833392588,88.76657527115557,14,2,4.444414341769959
SUP_01701,Strategic Technologies,Middle East,China,Service Provider,Low,42.70316146898474,93.30717726901933,4.791302460803837,38264918.39670992,34.46159354407225,52.40505962961558,86.74052725871287,3,0,8.994782704536089
SUP_01702,Advanced Supply Co,Asia-Pacific,Poland,Distributor,Medium,50.5084176640497,87.3138532408332,4.605351625052574,47398458.09277813,67.27893479745079,12.58548348728201,89.92483200443705,23,3,3.5848387315842265
SUP_01703,Superior Solutions,Asia-Pacific,Netherlands,Manufacturer,High,83.47824841435062,91.09793281132256,3.2790535611193388,35856018.476358436,27.17594376066037,68.77469198366894,67.55714221794778,24,1,4.805129861917358
SUP_01704,Dynamic Group,Europe,Singapore,Component,Medium,64.96773581763229,95.3365212938248,4.5535365427001455,44079264.905733824,78.70911871951856,71.48417034422106,66.30361288625875,9,2,9.045041412180788
SUP_01705,Strategic Partners,Latin America,China,Distributor,Low,56.59142328971319,75.22893489661308,4.25169333210122,31953019.78941447,99.58029504495772,145.9223545112689,69.45935943691018,23,1,8.022432179898482
SUP_01706,Strategic Partners,Africa,Brazil,Raw Material,Medium,61.12104906807269,84.66936074520117,3.8182875758352446,19413612.032912012,85.53109102013057,119.2978673006898,74.63486812595903,8,2,2.434309250098028
SUP_01707,Elite Manufacturing,Asia-Pacific,Vietnam,Component,Medium,86.99197323291241,96.77383601464989,3.5080422981911257,21316792.665768743,64.45628325762411,81.42644767724165,91.74659924143205,11,2,3.2479506541193337
SUP_01708,Dynamic Partners,Middle East,India,Component,Medium,81.19494595727264,92.76751274025483,4.719457567004465,3812305.5367618715,58.779308591975365,119.11994625915594,89.516957499154,15,4,3.529587274593391
SUP_01709,Superior Group,Europe,Thailand,Component,Medium,54.977346844959555,88.02819298401779,4.400376518588106,1621286.9025390027,86.80239690134775,14.237086340245954,97.01806369114132,6,1,9.127384734310597
SUP_01710,Prime Group,Europe,Saudi Arabia,Service Provider,High,46.462601211680536,87.71146864884321,4.095479818938274,34789006.429244414,94.87792677685795,36.547518803215816,62.345182363944616,2,2,9.98933737104539
SUP_01711,Premier Solutions,Africa,South Africa,Component,Low,53.859902190423945,83.3464823425065,4.219137067796928,21949523.155958474,99.13652206384744,114.71587466730712,60.462251240567426,1,2,7.740043021554399
SUP_01712,Innovative Solutions,Middle East,Brazil,Manufacturer,Medium,90.64160480801036,87.49249280739635,3.182132364164362,27633142.649328742,51.72313820515873,117.23919336442789,87.96555318803196,3,3,4.843263024935066
SUP_01713,Elite Supply Co,Latin America,Australia,Component,Low,71.98738608173655,90.72919678712287,3.9478395218223836,27905179.318739694,99.27339798356098,140.47356527379975,71.17149983176662,23,0,0.10173818067478968
SUP_01714,Dynamic Solutions,Middle East,UK,Service Provider,Low,69.34141148096306,85.04071292229104,3.387400585571404,13904921.875998406,32.47410017390652,75.52495783438039,73.3631558213527,18,3,6.974880565979574
SUP_01715,Dynamic Solutions,Latin America,UK,Component,High,72.80164798308539,92.13967551341217,3.4167673580176507,23820830.91593306,40.28398207455274,131.44696690782735,81.87208103658048,14,3,3.893611644977847
SUP_01716,Innovative Systems,Middle East,USA,Raw Material,High,60.13155461605834,95.66957345424926,4.322607924573734,23564473.072301727,27.121289978711694,124.69655819803315,64.09652492507195,17,1,6.329864702286054
SUP_01717,Advanced Group,Middle East,France,Raw Material,Medium,84.3908861175732,78.71243635643667,4.822512303668576,19451939.700331457,41.73908131875854,173.5938412147236,85.707776661922,2,2,6.066939634624288
SUP_01718,Prime Group,North America,Thailand,Service Provider,High,68.78074371151374,85.83712854761819,3.807513220956693,41042735.40088347,81.4350041294409,42.647789624318854,73.00589784924601,19,1,4.808320565743873
SUP_01719,Innovative Manufacturing,Europe,Spain,Manufacturer,High,46.421134652283754,84.79248219084195,3.4154985460243807,22585641.984195415,88.23394865427598,101.54392365671191,85.30860497203966,22,0,9.44387397726323
SUP_01720,Global Corp,Middle East,Sweden,Manufacturer,High,47.09858186559846,91.49915529719348,4.297493874473308,30202043.99907409,82.31141160820573,110.30877736933213,93.36027652293544,9,3,0.23146345355341658
SUP_01721,Strategic Industries,Africa,China,Distributor,Low,69.527253057644,80.9968191661903,4.7423740927006355,44781230.01302226,70.4852622534157,179.76337986348864,66.84445333349719,8,3,7.121324844725883
SUP_01722,Global Group,Middle East,Thailand,Service Provider,Critical,91.51136199389614,90.36602195885463,4.496637602244982,43318369.461803176,61.117321001811646,40.207224879164045,97.23492371658081,10,0,4.09839868299546
SUP_01723,Prime Enterprises,Asia-Pacific,Norway,Component,Medium,56.959366692190926,96.05974180155572,4.737514461073174,44526589.0787693,76.69634313709172,96.56315349427614,81.22752564249775,9,2,7.137904504916113
SUP_01724,Dynamic Manufacturing,Europe,Thailand,Service Provider,Medium,87.82476428725701,85.03515839504695,4.073109342021599,13536749.573427448,51.26668394137774,65.58242884988681,96.91711060695874,8,2,6.752196475396319
SUP_01725,Advanced Partners,Asia-Pacific,Mexico,Distributor,Low,82.02525726183836,96.86437679950129,4.503752488738382,1797375.2909877384,87.30466811997614,97.03126950132497,68.30920328807113,7,5,0.10238002575995386
SUP_01726,Advanced Supply Co,Europe,Italy,Service Provider,Medium,53.629684359879874,98.83592973440348,3.280129118717873,13090286.654771695,74.17520751814283,45.62250536804354,84.1825065841695,22,2,2.8533849517467127
SUP_01727,Premier Enterprises,Asia-Pacific,UK,Service Provider,Low,41.99874115739333,77.54620919875084,3.696549230726383,13971431.913754396,75.82437587955269,13.33216622481042,76.15548469294419,24,0,1.8909152050378042
SUP_01728,Advanced Partners,Middle East,Singapore,Distributor,Low,45.60159958283105,80.5932765116366,3.7790983289630447,45472548.31991215,62.8748794503257,105.19895443209555,90.96888764624053,6,0,1.669863529424923
SUP_01729,Alpha Solutions,Middle East,Germany,Manufacturer,Medium,80.06716636160921,97.80911403557023,4.022591492492069,32479674.505256634,90.8183187368938,63.77450527564562,84.23635772853186,2,2,7.284766841211328
SUP_01730,Innovative Corp,North America,Germany,Component,High,50.98183559223557,97.99986447555328,4.858152720513647,4131112.7821313264,40.1611786943242,36.83974530597589,79.78061827833274,9,2,2.395513490931246
SUP_01731,Elite Systems,Africa,Mexico,Distributor,High,60.41990062779666,77.3449746092822,4.748593120444348,6812160.870754502,50.49181226888406,61.688724063655904,96.51941625724035,9,2,4.747376149873008
SUP_01732,Strategic Technologies,Asia-Pacific,Argentina,Raw Material,Medium,67.59345413035336,75.35996400905128,3.269050984578369,7826022.470821671,82.21140557421512,13.62403525335536,75.0846825668672,19,3,2.4698899528567955
SUP_01733,Innovative Technologies,Latin America,UAE,Manufacturer,High,79.90074926475896,78.86640055815414,3.3455793037649264,31539566.321037713,59.419911690347014,171.32739096576807,68.79920819592726,9,1,5.802338234353299
SUP_01734,Dynamic Manufacturing,North America,Canada,Raw Material,High,46.2277172792519,98.90430680117396,3.7152810991778225,36783930.574074805,91.13712107393526,106.70088512032058,84.32404747408367,2,1,7.20573768059968
SUP_01735,Strategic Group,Asia-Pacific,USA,Manufacturer,High,62.35015229026038,79.31999079865649,3.5814877317813476,42989213.332741536,47.71194558102819,147.58451923572935,84.96113748691255,19,2,3.310747386981765
SUP_01736,Advanced Group,Asia-Pacific,Vietnam,Component,Low,66.67901000284824,87.06114256132855,4.229541906312525,47034795.71277184,49.54641350557158,79.04568457085281,77.56378486287502,16,1,6.03020848287122
SUP_01737,Premier Partners,North America,Singapore,Component,Medium,69.74548851843468,95.36202543433227,4.80555209552909,10125142.641452767,91.09886315093003,163.0800668240825,79.4644017475753,22,2,8.24854774413739
SUP_01738,Advanced Corp,Middle East,South Africa,Service Provider,High,85.00983527673691,75.48963865651695,4.924583083345174,15523135.61196625,57.149625614563284,89.58068877164433,98.382136571996,14,4,0.9422428516449166
SUP_01739,Advanced Corp,Asia-Pacific,Vietnam,Raw Material,Medium,49.44230072737693,89.50773557420302,4.307205905070453,12054127.893204292,61.28996673619894,105.44043138511715,89.30742765587205,20,4,7.106705990412712
SUP_01740,Superior Manufacturing,Middle East,Mexico,Manufacturer,Medium,84.43072985046422,81.64861077287098,4.676318402802173,17970140.29493358,46.62109722685435,91.06394651096495,64.42407005930308,24,1,3.231449444353802
SUP_01741,Dynamic Enterprises,North America,Germany,Component,Medium,78.10831352331587,95.69603799455356,4.050404400461594,45737522.11581628,42.13359537432655,133.32370177683902,68.48520283482443,1,3,1.2264995652494426
SUP_01742,Advanced Supply Co,Middle East,China,Distributor,Medium,70.57289478094276,81.8030675823379,3.4166538937200794,28776872.71862111,72.47589686707136,104.16481358036091,99.02306537742236,13,1,5.456542076143488
SUP_01743,Dynamic Group,Europe,Poland,Component,Medium,78.47403287214146,91.4821372867658,4.049376824186955,36922685.27135873,29.58725292329631,52.529811626569604,89.05862215174125,22,2,2.2626231926773177
SUP_01744,Superior Systems,Latin America,France,Distributor,Low,62.6609756423411,91.18127117873752,4.110165202875303,24531455.84453276,90.34181129463275,30.469417981463103,96.60180504578614,2,2,8.213617926691576
SUP_01745,Superior Systems,Asia-Pacific,Mexico,Manufacturer,Medium,47.61186722824685,80.31584517263136,4.484915128427113,1491452.7711394203,82.33625094120863,111.0717680545211,72.15445855954889,22,3,0.4289590953107614
SUP_01746,Advanced Industries,Africa,Netherlands,Component,High,76.6170882145952,75.8351807968404,3.439765979414698,3256564.525590826,35.25986109646422,90.60649327073135,89.67467440346368,14,1,0.9865289627089746
SUP_01747,Premier Systems,Latin America,Singapore,Component,High,68.85697686770922,84.82198977084954,3.7366207641734634,26919255.411830895,75.52159566596524,21.795746921819767,88.56010834094046,1,2,5.209961259858169
SUP_01748,Alpha Solutions,Middle East,Japan,Manufacturer,Low,75.16561402985266,81.94063564718087,3.728054938429133,35953512.28926028,68.21063370285079,74.23305651382196,71.787599417575,15,2,5.889417840769568
SUP_01749,Elite Technologies,Asia-Pacific,Spain,Component,Critical,58.589932956566955,94.415465990729,4.91887919148233,10805759.850060139,34.76280405893153,95.08587385007938,82.03265301802821,18,2,7.298866645227468
SUP_01750,Premier Industries,Middle East,Spain,Distributor,Medium,89.87766175369097,94.20874052292828,3.887889920653438,36109383.220915586,41.8562804840186,149.70631591947824,85.09660445081181,9,1,2.5926072825219384
SUP_01751,Elite Technologies,Europe,Thailand,Component,Medium,72.30534277165674,85.96857485262301,4.510187934596293,40542755.385501444,52.71892029870675,18.31768477083841,79.2452724330986,22,0,8.417604082132918
SUP_01752,Innovative Supply Co,North America,Japan,Raw Material,High,44.69713663599806,89.55629340775725,4.5016227627488785,20624279.044187456,75.93941881963791,65.9866859430505,93.08714826632051,8,1,9.531423397737832
SUP_01753,Global Systems,Asia-Pacific,Brazil,Service Provider,High,64.73921948874357,89.5022283836862,3.5310883696064828,37333640.68056304,71.09787270536047,148.96482147431743,93.31476167191957,7,2,4.990393035948636
SUP_01754,Strategic Corp,Europe,Netherlands,Distributor,High,81.59958301089989,94.85179556226296,4.143739378743464,20231296.01890657,62.578787814135836,118.47418806002628,94.02402193206227,9,1,7.6053136496980125
SUP_01755,Global Enterprises,Europe,France,Raw Material,Medium,83.67740089527499,85.20005793895675,4.788605786637296,33933613.94127825,81.47284344912273,55.74270631566269,92.13694276392651,9,3,5.248483545437928
SUP_01756,Superior Supply Co,Asia-Pacific,France,Manufacturer,High,67.20283790200673,81.61072031497221,3.950395438913899,38211652.613511175,80.63501916849327,152.93364635396242,79.52333908788579,11,1,0.6946702941221061
SUP_01757,Prime Group,Middle East,South Africa,Distributor,Low,89.21111639572156,81.36083803537313,4.890235014685092,49596734.584490135,69.42873232498047,91.32637659847116,75.2575319259603,4,4,3.2611151284262108
SUP_01758,Advanced Manufacturing,Africa,UK,Service Provider,High,54.72176404568636,87.8686147027729,3.428916458648323,17302563.270076625,82.95920667078602,92.21158097933059,93.25505134857482,7,2,0.87486689627015
SUP_01759,Advanced Corp,Europe,USA,Service Provider,High,62.58292834810466,85.7795568655731,3.1483182115480615,20581486.98970184,46.74106998233674,175.90278436006724,79.60805834225067,21,2,9.888791192550135
